频道名,地址,跳过原因
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8,重复URL
永城综合,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8,重复URL
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8,重复URL
江西卫视,http://112.27.5.218:9901/tsfile/live/faacts/0138_1.m3u8?key=txiptv&playlive=1&authid=0,重复URL
江西卫视,https://live.264788.xyz/channel/jiangxiweishi?streamid=555198f31caa33506ac6abb70d788959&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8,重复URL
汶川新闻综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#rtmp://tv.mcrm.org.cn:1935/channellive/tv01,重复URL
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd,重复URL
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd,重复URL
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd,重复URL
河北农民,https://ls.qingting.fm/live/1650/64k.m3u8,重复URL
河北农民,http://ls.qingting.fm/live/1650.m3u8,重复URL
河北农民,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd,重复URL
河南卫视,http://111.59.139.82:11888/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0,重复URL
泗洪新闻综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd#http://live1.habctv.com/ggpdsl/sd/live.m3u8,重复URL
泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8,重复URL
泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8,重复URL
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8,重复URL
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd,重复URL
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8,重复URL
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?,重复URL
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8,重复URL
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8,重复URL
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8,重复URL
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8,重复URL
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8,重复URL
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8,重复URL
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8,重复URL
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8,重复URL
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?,重复URL
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8,重复URL
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8,重复URL
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8,重复URL
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8,重复URL
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8,重复URL
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8,重复URL
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed,重复URL
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8,重复URL
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8,重复URL
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?,重复URL
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?,重复URL
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8,重复URL
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8,重复URL
浙江生活,http://ls.qingting.fm/live/1099.m3u8,重复URL
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8,重复URL
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8,重复URL
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?,重复URL
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8,重复URL
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8,重复URL
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8,重复URL
浙江经视,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8,重复URL
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8,重复URL
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?,重复URL
浙江钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8,重复URL
浙江钱江都市,http://ali-xwl.cztv.com/live/channel02720Plxw.m3u8,重复URL
海南新闻,http://ls.qingting.fm/live/1861.m3u8,重复URL
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8,重复URL
涟水电视台综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8,重复URL
涟水电视台综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd,重复URL
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8,重复URL
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd,重复URL
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8,重复URL
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8,重复URL
渭源新闻,http://play.kankanlive.com/live/1720408280309109.m3u8,重复URL
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8,重复URL
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8,重复URL
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e,重复URL
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887,重复URL
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865,重复URL
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8,重复URL
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8,重复URL
灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8,重复URL
猫和老鼠,https://live.metshop.top/huya/11352879,重复URL
甘肃经济,https://satellitepull.cnr.cn/live/wxgshhzs/playlist.m3u8,重复URL
甘肃都市,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8,重复URL
白银综合,http://play.kankanlive.com/live/1720408089419110.m3u8,重复URL
祁门综合,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd,重复URL
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8,重复URL
福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8,重复URL
福建公共,https://live.264788.xyz/channel/fujianxiangcungonggong?streamid=1cf7fc3a8f6d160c33b43c2f9507a0cc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8,重复URL
福建旅游,https://live.264788.xyz/channel/fujianlvyou?streamid=fc58882de71ce4575b66002f2475226b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
福建旅游,https://live.264788.xyz/channel/fujianlvyou?streamid=8f26765ebf367079cef58c6b7752da1e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
福建旅游,https://live.264788.xyz/channel/fujianlvyou?streamid=221239fcf3c7edb274f2f0760fe47f96&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
福建旅游,https://live.264788.xyz/channel/fujianlvyou?streamid=599c11c8b284751261b165f4d5765b36&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
福建海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8,重复URL
福建海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8,重复URL
福建海峡卫视,http://38.64.72.148/hls/modn/list/4009/playlist.m3u8,重复URL
福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8,重复URL
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8,重复URL
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8,重复URL
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8,重复URL
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8,重复URL
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8,重复URL
纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8,重复URL
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8,重复URL
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],重复URL
经典电影,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790793651941963_hlsb.m3u8,重复URL
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8,重复URL
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed,重复URL
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?,重复URL
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8,重复URL
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8,重复URL
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8,重复URL
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8,重复URL
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8,重复URL
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691,重复URL
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8,重复URL
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8,重复URL
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?wsSecret=df15530a0abec41b14bca00fc96270d1&wsTime=1654956569,重复URL
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend,重复URL
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8,重复URL
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8,重复URL
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8,重复URL
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed,重复URL
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?,重复URL
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed,重复URL
衡水公共,http://ls.qingting.fm/live/2810.m3u8,重复URL
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd,重复URL
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8,重复URL
西藏卫视,http://112.27.5.218:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,重复URL
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=4b4e8ea919f1cfd5e43deed1d1675251&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed,重复URL
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8,重复URL
象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8,重复URL
象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39,重复URL
贵州卫视,https://live.264788.xyz/channel/guizhouweishi?streamid=091bd59ea031989839c23459bb8cc9d4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
足球频道,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8,重复URL
辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8,重复URL
通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8,重复URL
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed,重复URL
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8,重复URL
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8,重复URL
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8,重复URL
邯郸新闻,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8,重复URL
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8,重复URL
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8,重复URL
铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8,重复URL
镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8,重复URL
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8,重复URL
长白朝语,http://hplayer1.juyun.tv:80/camera/11344136.m3u8,重复URL
陕西公共,http://ls.qingting.fm/live/1222.m3u8,重复URL
陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=9dc887dba8ecb4e4143baf4f2373800c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8,重复URL
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8,重复URL
青海卫视,https://hls-qhmh.lanzhousobey.cn/qhmh/mhds.m3u8,重复URL
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8,重复URL
靖江新闻综合,http://ls.qingting.fm/live/23797.m3u8,重复URL
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8,重复URL
风云剧场,https://live.264788.xyz/channel/fengyunjuchang?streamid=31e7b5b7032d25dd215a4069cdee1a48&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=1b41fb9153cba3ee19bd5d1b323da27e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=be37d16b874e7ba11dd383d7ecd75752&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
黑龙江少儿,https://ls.qingting.fm/live/4972/64k.m3u8,重复URL
黑龙江新闻,https://ls.qingting.fm/live/4974/64k.m3u8,重复URL
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8,重复URL
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed,重复URL
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed,重复URL
CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8,重复URL
CCTV1,http://198.204.228.26/live/cctv1hd.m3u8,重复URL
CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8,重复URL
CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd,重复URL
CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009,重复URL
CCTV2,http://204.12.221.218:8181/3m1080p/cctv2.m3u8,重复URL
CCTV2,http://107.150.60.122/live/cctv2hd.m3u8,重复URL
CCTV2,http://198.204.228.26/live/cctv2hd.m3u8,重复URL
CCTV2,http://192.151.150.154/live/cctv2hd.m3u8,重复URL
CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8,重复URL
CCTV3,http://107.150.60.122/live/cctv3hd.m3u8,重复URL
CCTV3,http://69.30.245.50/live/cctv3.m3u8,重复URL
CCTV3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv3hd,重复URL
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8,重复URL
CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8,重复URL
CCTV4,http://173.208.212.130:8181/1080p/cctv4.m3u8,重复URL
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8,重复URL
CCTV5+,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009,重复URL
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8,重复URL
CCTV6,http://69.30.245.50/live/cctv6.m3u8,重复URL
CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8,重复URL
CCTV6,http://198.204.228.26/live/cctv6hd.m3u8,重复URL
CCTV6,http://198.204.240.250:82/live/cctv6.m3u8,重复URL
CCTV7,http://69.30.245.50/live/cctv7.m3u8,重复URL
CCTV7,http://74.91.26.218:82/live/cctv7hd.m3u8,重复URL
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8,重复URL
CCTV7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd,重复URL
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8,重复URL
CCTV8,http://69.30.245.50/live/cctv8.m3u8,重复URL
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8,重复URL
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8,重复URL
CCTV9,http://192.151.150.154/live/cctv9hd.m3u8,重复URL
CCTV9,http://198.204.228.26/live/cctv9hd.m3u8,重复URL
CCTV9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd,重复URL
CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8,重复URL
CCTV10,http://69.30.245.50/live/cctv10.m3u8,重复URL
CCTV10,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009,重复URL
CCTV10,http://204.12.221.218:8181/3m1080p/cctv10.m3u8,重复URL
CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8,重复URL
CCTV11,http://198.204.228.26/live/cctv11hd.m3u8,重复URL
CCTV11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009,重复URL
CCTV11,http://204.12.221.218:8181/3m1080p/cctv11.m3u8,重复URL
CCTV11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub,重复URL
CCTV12,http://107.150.60.122/live/cctv12hd.m3u8,重复URL
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8,重复URL
CCTV12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009,重复URL
CCTV12,http://204.12.221.218:8181/3m1080p/cctv12.m3u8,重复URL
CCTV12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub,重复URL
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8,重复URL
CCTV13,http://74.91.26.218:82/live/cctv13hd.m3u8,重复URL
CCTV13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009,重复URL
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8,重复URL
CCTV14,http://74.91.26.218:82/live/cctv14hd.m3u8,重复URL
CCTV14,http://198.204.228.26/live/cctv14hd.m3u8,重复URL
CCTV14,http://204.12.221.218:8181/3m1080p/cctv14.m3u8,重复URL
CCTV14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd,重复URL
CCTV14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009,重复URL
CCTV15,http://204.12.221.218:8181/3m1080p/cctv15.m3u8,重复URL
CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8,重复URL
CCTV15,http://198.204.228.26/live/cctv15hd.m3u8,重复URL
CCTV15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd,重复URL
CCTV15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009,重复URL
CCTV16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009,重复URL
CCTV16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub,重复URL
CCTV16,http://207.56.13.146:81/cdnlive/cctv16.m3u8,重复URL
CCTV17,http://74.91.26.218:82/live/cctv17hd.m3u8,重复URL
CCTV17,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd,重复URL
CCTV17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009,重复URL
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=f9c36f1e95b5b35eac89cc89583e7c0a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub,重复URL
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc,重复URL
风云剧场,http://173.208.212.130:8181/720p/fyjc.m3u8,重复URL
兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=530cb4e58bbc48b7fc26f5e0a2e47966&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
兵器科技,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gfjs,重复URL
兵器科技,http://207.56.13.146:81/cdnlive/gfjs.m3u8,重复URL
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub,重复URL
第一剧场,http://107.150.60.122/live/dyjc.m3u8,重复URL
第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=e9b0fb1ca135a4aeae12944494883794&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc,重复URL
第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=d81e188b59ece96b7e8f1ce34aea3ef8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub,重复URL
央视台球,http://107.150.60.122/live/ystq.m3u8,重复URL
央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq,重复URL
央视台球,http://207.56.13.146:81/cdnlive/ystq.m3u8,重复URL
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq,重复URL
风云足球,http://207.56.13.146:81/cdnlive/fyzq.m3u8,重复URL
